ID,Label,Rarity,ItemType,Icon
mediumlegs_syndicaterank3_cleric,Syndicate Chronicler Pants of the Cleric,3,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank3_barbarian,Syndicate Chronicler Pants of the Barbarian,3,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank2,Reinforced Syndicate Scrivener Pants of the Brigand,2,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank2_occultist,Syndicate Scrivener Pants of the Occultist,2,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank2_cleric,Syndicate Scrivener Pants of the Cleric,2,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank2_barbarian,Syndicate Scrivener Pants of the Barbarian,2,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank1,Reinforced Syndicate Adept Pants of the Brigand,1,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank1_occultist,Syndicate Adept Pants of the Occultist,1,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank1_cleric,Syndicate Adept Pants of the Cleric,1,Armor,Legs_DemonHunter3T2
mediumlegs_syndicaterank1_barbarian,Syndicate Adept Pants of the Barbarian,1,Armor,Legs_DemonHunter3T2
mediumlegs_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Pants of the Mage,3,Armor,Legs_PlagueDoctorT2
mediumlegs_syndicateplaguedoctort5_cleric,Syndicate Plague Doctor Pants of the Cleric,3,Armor,Legs_PlagueDoctorT2
syndicateseal_brigand,Syndicate Brigand Seal,1,Resource,SyndicateSeal_Brigand
mediumlegs_syndicateplaguedoctort5_brigand,Syndicate Plague Doctor Pants of the Brigand,3,Armor,Legs_PlagueDoctorT2
mediumlegs_syndicateplaguedoctort5_barbarian,Syndicate Plague Doctor Pants of the Barbarian,3,Armor,Legs_PlagueDoctorT2
agentshaded,Shaded Agent,4,Resource,INTFOCBonusT4
mediumlegs_shroudedintentpantst5,Shrouded Intent Pants,2,Armor,Legs_FieldshadowT2
mediumlegs_shroudedintentpantst5a,Imbued Shrouded Intent Pants,3,Armor,Legs_FieldshadowT2
workorder_1002_0104_pants_shroudedintent,Shrouded Intent Work Order,0,Resource,ClaimCharterT1
1002_0104_murkmossextract,Murkmoss Extract,0,Resource,AncientEssenceT3
1002_0104_wovencording,Castaway Rigging,0,Resource,MI_Ancientthreads
1002_0104_nightstoneslivers,Nightstone Slivers,0,Resource,OnyxT1
marauderseal_occultist,Marauder Occultist Seal,1,Resource,MarauderSeal_Occultist
mediumlegs_marauderrank5,Reinforced Marauder Commander Pants of the Brigand,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank5_occultist,Marauder Commander Pants of the Occultist,3,Armor,Legs_DemonHunter1T2
marauderseal_cleric,Marauder Cleric Seal,1,Resource,MarauderSeal_Cleric
mediumlegs_marauderrank5_cleric,Marauder Commander Pants of the Cleric,3,Armor,Legs_DemonHunter1T2
marauderseal_barbarian,Marauder Barbarian Seal,1,Resource,MarauderSeal_Barbarian
mediumlegs_marauderrank5_barbarian,Marauder Commander Pants of the Barbarian,3,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank4,Reinforced Marauder Destroyer Pants of the Brigand,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank4_occultist,Marauder Destroyer Pants of the Occultist,3,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank4_cleric,Marauder Destroyer Pants of the Cleric,3,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank4_barbarian,Marauder Destroyer Pants of the Barbarian,3,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank3,Reinforced Marauder Ravager Pants of the Brigand,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank3_occultist,Marauder Ravager Pants of the Occultist,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank3_cleric,Marauder Ravager Pants of the Cleric,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank3_barbarian,Marauder Ravager Pants of the Barbarian,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank2,Reinforced Marauder Gladiator Pants of the Brigand,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank2_occultist,Marauder Gladiator Pants of the Occultist,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank2_cleric,Marauder Gladiator Pants of the Cleric,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank2_barbarian,Marauder Gladiator Pants of the Barbarian,2,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank1,Reinforced Marauder Soldier Pants of the Brigand,1,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank1_occultist,Marauder Soldier Pants of the Occultist,1,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank1_cleric,Marauder Soldier Pants of the Cleric,1,Armor,Legs_DemonHunter1T2
mediumlegs_marauderrank1_barbarian,Marauder Soldier Pants of the Barbarian,1,Armor,Legs_DemonHunter1T2
stickyvinest1,Sticky Vines,1,Resource,StickyVinesT1
mediumlegs_crafteddungeon7t5,Dryad Stalker Pants,0,Armor,m_nagaangryearthmedium_legs
spectraldustt1,Spectral Dust,1,Resource,SpectralDustT1
mediumlegs_crafteddungeon6t5,Guardian Spearmarshal Leggings,0,Armor,MediumLegsAT5
collarjadet1,Jade Collar,1,Resource,CollarJadeT1
mediumlegs_crafteddungeon5t4,Shipyard Lookout Pants,0,Armor,MediumLegsAT4
corruptedtalismant1,Corrupted Talisman,1,Resource,CorruptedTalismanT1
mediumlegs_crafteddungeon4t4,Depthguard's Pants,0,Armor,m_wraithhuntermediumspikes_legs
sparklingbonedustt1,Sparkling Bone Dust,1,Resource,SparklingBoneDustT1
mediumlegs_crafteddungeon2t3,Obelisk Pathfinder Pants,0,Armor,m_skeletonguardianarmor_legs
coagulatedbloodt1,Coagulated Blood,1,Resource,CoagulatedBloodT1
mediumlegs_crafteddungeon1t3,Amrine Tracker Leggings,0,Armor,MediumLegsAT3
covenantseal_occultist,Covenant Occultist Seal,1,Resource,CovenantSeal_Occultist
mediumlegs_covenantrank5,Reinforced Covenant Adjudicator Pants of the Brigand,2,Armor,M_LeatherSetCT5FactionCovenant_legs
mediumlegs_covenantrank5_occultist,Covenant Adjudicator Pants of the Occultist,3,Armor,Legs_DemonHunter2T2
covenantseal_cleric,Covenant Cleric Seal,1,Resource,CovenantSeal_Cleric
mediumlegs_covenantrank5_cleric,Covenant Adjudicator Pants of the Cleric,3,Armor,Legs_DemonHunter2T2
covenantseal_barbarian,Covenant Barbarian Seal,1,Resource,CovenantSeal_Barbarian
mediumlegs_covenantrank5_barbarian,Covenant Adjudicator Pants of the Barbarian,3,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank4,Reinforced Covenant Lumen Pants of the Brigand,2,Armor,M_LeatherSetCT5FactionCovenant_legs
mediumlegs_covenantrank4_occultist,Covenant Lumen Pants of the Occultist,3,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank4_cleric,Covenant Lumen Pants of the Cleric,3,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank4_barbarian,Covenant Lumen Pants of the Barbarian,3,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank3,Reinforced Covenant Excubitor Pants of the Brigand,2,Armor,M_LeatherSetCT5FactionCovenant_legs
mediumlegs_covenantrank3_occultist,Covenant Excubitor Pants of the Occultist,2,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank3_cleric,Covenant Excubitor Pants of the Cleric,2,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank3_barbarian,Covenant Excubitor Pants of the Barbarian,2,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank2,Reinforced Covenant Templar Pants of the Brigand,2,Armor,M_LeatherSetCT5FactionCovenant_legs
mediumlegs_covenantrank2_occultist,Covenant Templar Pants of the Occultist,2,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank2_cleric,Covenant Templar Pants of the Cleric,2,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank2_barbarian,Covenant Templar Pants of the Barbarian,2,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank1,Reinforced Covenant Initiate Pants of the Brigand,1,Armor,M_LeatherSetCT5FactionCovenant_legs
mediumlegs_covenantrank1_occultist,Covenant Initiate Pants of the Occultist,1,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank1_cleric,Covenant Initiate Pants of the Cleric,1,Armor,Legs_DemonHunter2T2
mediumlegs_covenantrank1_barbarian,Covenant Initiate Pants of the Barbarian,1,Armor,Legs_DemonHunter2T2
mediumlegs_beasthuntert5,Beasthunter Legwraps,0,Armor,BeastBear_Pants
mediumhead_voidbentt5,Voidbent Hat,4,Armor,m_voidbentmedium_head
mediumhead_syndicaterank5,Reinforced Syndicate Alchemist Hat of the Brigand,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank5_occultist,Syndicate Alchemist Hat of the Occultist,3,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank5_cleric,Syndicate Alchemist Hat of the Cleric,3,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank5_barbarian,Syndicate Alchemist Hat of the Barbarian,3,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank4,Reinforced Syndicate Cabalist Hat of the Brigand,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank4_occultist,Syndicate Cabalist Hat of the Occultist,3,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank4_cleric,Syndicate Cabalist Hat of the Cleric,3,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank4_barbarian,Syndicate Cabalist Hat of the Barbarian,3,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank3,Reinforced Syndicate Chronicler Hat of the Brigand,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank3_occultist,Syndicate Chronicler Hat of the Occultist,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank3_cleric,Syndicate Chronicler Hat of the Cleric,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank3_barbarian,Syndicate Chronicler Hat of the Barbarian,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank2,Reinforced Syndicate Scrivener Hat of the Brigand,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank2_occultist,Syndicate Scrivener Hat of the Occultist,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank2_cleric,Syndicate Scrivener Hat of the Cleric,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank2_barbarian,Syndicate Scrivener Hat of the Barbarian,2,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank1,Reinforced Syndicate Adept Hat of the Brigand,1,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank1_occultist,Syndicate Adept Hat of the Occultist,1,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank1_cleric,Syndicate Adept Hat of the Cleric,1,Armor,Head_DemonHunter3T2
mediumhead_syndicaterank1_barbarian,Syndicate Adept Hat of the Barbarian,1,Armor,Head_DemonHunter3T2
mediumhead_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Mask of the Mage,3,Armor,Head_PlagueDoctorT2
mediumhead_syndicateplaguedoctort5_cleric,Syndicate Plague Doctor Mask of the Cleric,3,Armor,Head_PlagueDoctorT2
mediumhead_syndicateplaguedoctort5_brigand,Syndicate Plague Doctor Mask of the Brigand,3,Armor,Head_PlagueDoctorT2
mediumhead_syndicateplaguedoctort5_barbarian,Syndicate Plague Doctor Mask of the Barbarian,3,Armor,Head_PlagueDoctorT2
workorder_1002_0104_hat_shroudedintent,Shrouded Intent Work Order,0,Resource,ClaimCharterT1
1002_0104_corruptedthread,Infused Orichalcum Thread,0,Resource,MI_NeedleAndThread
1002_0104_smudgedfeathers,Smudged Feathers,0,Resource,FeatherT1
1002_0104_umbralcloth,Umbral Cloth,0,Resource,CorruptedClothT3
mediumhead_shroudedintenthatt5,Imbued Shrouded Intent Hat,3,Armor,Head_FieldshadowT2
mediumhead_marauderrank5,Reinforced Marauder Commander Hat of the Brigand,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank5_occultist,Marauder Commander Hat of the Occultist,3,Armor,Head_DemonHunter1T2
mediumhead_marauderrank5_cleric,Marauder Commander Hat of the Cleric,3,Armor,Head_DemonHunter1T2
mediumhead_marauderrank5_barbarian,Marauder Commander Hat of the Barbarian,3,Armor,Head_DemonHunter1T2
mediumhead_marauderrank4,Reinforced Marauder Destroyer Hat of the Brigand,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank4_occultist,Marauder Destroyer Hat of the Occultist,3,Armor,Head_DemonHunter1T2
mediumhead_marauderrank4_cleric,Marauder Destroyer Hat of the Cleric,3,Armor,Head_DemonHunter1T2
mediumhead_marauderrank4_barbarian,Marauder Destroyer Hat of the Barbarian,3,Armor,Head_DemonHunter1T2
mediumhead_marauderrank3,Reinforced Marauder Ravager Hat of the Brigand,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank3_occultist,Marauder Ravager Hat of the Occultist,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank3_cleric,Marauder Ravager Hat of the Cleric,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank3_barbarian,Marauder Ravager Hat of the Barbarian,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank2,Reinforced Marauder Gladiator Hat of the Brigand,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank2_occultist,Marauder Gladiator Hat of the Occultist,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank2_cleric,Marauder Gladiator Hat of the Cleric,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank2_barbarian,Marauder Gladiator Hat of the Barbarian,2,Armor,Head_DemonHunter1T2
mediumhead_marauderrank1,Reinforced Marauder Soldier Hat of the Brigand,1,Armor,Head_DemonHunter1T2
mediumhead_marauderrank1_occultist,Marauder Soldier Hat of the Occultist,1,Armor,Head_DemonHunter1T2
mediumhead_marauderrank1_cleric,Marauder Soldier Hat of the Cleric,1,Armor,Head_DemonHunter1T2
mediumhead_marauderrank1_barbarian,Marauder Soldier Hat of the Barbarian,1,Armor,Head_DemonHunter1T2
mediumhead_crafteddungeon7t5,Dryad Stalker Hat,0,Armor,m_nagaangryearthmedium_head
mediumhead_crafteddungeon6t5,Guardian Spearmarshal Hat,0,Armor,MediumHeadAT5
mediumhead_crafteddungeon5t4,Shipyard Lookout Hat,0,Armor,MediumHeadAT4
mediumhead_crafteddungeon4t4,Depthguard's Hat,0,Armor,m_wraithhuntermediumspikes_head
mediumhead_crafteddungeon2t3,Obelisk Pathfinder Hat,0,Armor,m_skeletonguardianarmor_head
mediumhead_crafteddungeon1t3,Amrine Tracker Hat,0,Armor,MediumHeadAT3
mediumhead_covenantrank5,Reinforced Covenant Adjudicator Hat of the Brigand,2,Armor,M_LeatherSetCT5FactionCovenant_hat
mediumhead_covenantrank5_occultist,Covenant Adjudicator Hat of the Occultist,3,Armor,Head_DemonHunter2T2
mediumhead_covenantrank5_cleric,Covenant Adjudicator Hat of the Cleric,3,Armor,Head_DemonHunter2T2
mediumhead_covenantrank5_barbarian,Covenant Adjudicator Hat of the Barbarian,3,Armor,Head_DemonHunter2T2
mediumhead_covenantrank4,Reinforced Covenant Lumen Hat of the Brigand,2,Armor,M_LeatherSetCT5FactionCovenant_hat
mediumhead_covenantrank4_occultist,Covenant Lumen Hat of the Occultist,3,Armor,Head_DemonHunter2T2
mediumhead_covenantrank4_cleric,Covenant Lumen Hat of the Cleric,3,Armor,Head_DemonHunter2T2
mediumhead_covenantrank4_barbarian,Covenant Lumen Hat of the Barbarian,3,Armor,Head_DemonHunter2T2
mediumhead_covenantrank3,Reinforced Covenant Excubitor Hat of the Brigand,2,Armor,M_LeatherSetCT5FactionCovenant_hat
mediumhead_covenantrank3_occultist,Covenant Excubitor Hat of the Occultist,2,Armor,Head_DemonHunter2T2
mediumhead_covenantrank3_cleric,Covenant Excubitor Hat of the Cleric,2,Armor,Head_DemonHunter2T2
mediumhead_covenantrank3_barbarian,Covenant Excubitor Hat of the Barbarian,2,Armor,Head_DemonHunter2T2
mediumhead_covenantrank2,Reinforced Covenant Templar Hat of the Brigand,2,Armor,M_LeatherSetCT5FactionCovenant_hat
mediumhead_covenantrank2_occultist,Covenant Templar Hat of the Occultist,2,Armor,Head_DemonHunter2T2
mediumhead_covenantrank2_cleric,Covenant Templar Hat of the Cleric,2,Armor,Head_DemonHunter2T2
mediumhead_covenantrank2_barbarian,Covenant Templar Hat of the Barbarian,2,Armor,Head_DemonHunter2T2
mediumhead_covenantrank1,Reinforced Covenant Initiate Hat of the Brigand,1,Armor,M_LeatherSetCT5FactionCovenant_hat
mediumhead_covenantrank1_occultist,Covenant Initiate Hat of the Occultist,1,Armor,Head_DemonHunter2T2
mediumhead_covenantrank1_cleric,Covenant Initiate Hat of the Cleric,1,Armor,Head_DemonHunter2T2
mediumhead_covenantrank1_barbarian,Covenant Initiate Hat of the Barbarian,1,Armor,Head_DemonHunter2T2
mediumhead_beasthuntert5,Beasthunter Mask,0,Armor,BeastBear_Hat
mediumhands_voidbentt5,Voidbent Grips,4,Armor,m_voidbentmedium_gloves
mediumhands_syndicaterank5,Reinforced Syndicate Alchemist Gloves of the Brigand,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank5_occultist,Syndicate Alchemist Gloves of the Occultist,3,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank5_cleric,Syndicate Alchemist Gloves of the Cleric,3,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank5_barbarian,Syndicate Alchemist Gloves of the Barbarian,3,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank4,Reinforced Syndicate Cabalist Gloves of the Brigand,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank4_occultist,Syndicate Cabalist Gloves of the Occultist,3,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank4_cleric,Syndicate Cabalist Gloves of the Cleric,3,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank4_barbarian,Syndicate Cabalist Gloves of the Barbarian,3,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank3,Reinforced Syndicate Chronicler Gloves of the Brigand,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank3_occultist,Syndicate Chronicler Gloves of the Occultist,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank3_cleric,Syndicate Chronicler Gloves of the Cleric,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank3_barbarian,Syndicate Chronicler Gloves of the Barbarian,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank2,Reinforced Syndicate Scrivener Gloves of the Brigand,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank2_occultist,Syndicate Scrivener Gloves of the Occultist,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank2_cleric,Syndicate Scrivener Gloves of the Cleric,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank2_barbarian,Syndicate Scrivener Gloves of the Barbarian,2,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank1,Reinforced Syndicate Adept Gloves of the Brigand,1,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank1_occultist,Syndicate Adept Gloves of the Occultist,1,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank1_cleric,Syndicate Adept Gloves of the Cleric,1,Armor,Hands_DemonHunter3T2
mediumhands_syndicaterank1_barbarian,Syndicate Adept Gloves of the Barbarian,1,Armor,Hands_DemonHunter3T2
mediumhands_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Gloves of the Mage,3,Armor,Hands_PlagueDoctorT2
mediumhands_syndicateplaguedoctort5_cleric,Syndicate Plague Doctor Gloves of the Cleric,3,Armor,Hands_PlagueDoctorT2
mediumhands_syndicateplaguedoctort5_brigand,Syndicate Plague Doctor Gloves of the Brigand,3,Armor,Hands_PlagueDoctorT2
mediumhands_syndicateplaguedoctort5_barbarian,Syndicate Plague Doctor Gloves of the Barbarian,3,Armor,Hands_PlagueDoctorT2
agenttenebrous,Tenebrous Agent,4,Resource,MI_Urn
mediumhands_shroudedintentglovest5,Shrouded Intent Gloves,2,Armor,Hands_FieldshadowT2
mediumhands_shroudedintentglovest5a,Imbued Shrouded Intent Gloves,3,Armor,Hands_FieldshadowT2
workorder_1002_0104_gloves_shroudedintent,Shrouded Intent Work Order,0,Resource,ClaimCharterT1
1002_0104_layeredleather,Layered Guardian Leather,0,Resource,LeatherT4
1002_0104_siphonedtwilight,Siphoned Twilight,0,Resource,AzothOilT2
1002_0104_duskfalldye,Duskfall Dye,0,Resource,PigmentBlack
mediumhands_marauderrank5,Reinforced Marauder Commander Gloves of the Brigand,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank5_occultist,Marauder Commander Gloves of the Occultist,3,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank5_cleric,Marauder Commander Gloves of the Cleric,3,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank5_barbarian,Marauder Commander Gloves of the Barbarian,3,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank4,Reinforced Marauder Destroyer Gloves of the Brigand,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank4_occultist,Marauder Destroyer Gloves of the Occultist,3,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank4_cleric,Marauder Destroyer Gloves of the Cleric,3,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank4_barbarian,Marauder Destroyer Gloves of the Barbarian,3,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank3,Reinforced Marauder Ravager Gloves of the Brigand,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank3_occultist,Marauder Ravager Gloves of the Occultist,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank3_cleric,Marauder Ravager Gloves of the Cleric,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank3_barbarian,Marauder Ravager Gloves of the Barbarian,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank2,Reinforced Marauder Gladiator Gloves of the Brigand,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank2_occultist,Marauder Gladiator Gloves of the Occultist,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank2_cleric,Marauder Gladiator Gloves of the Cleric,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank2_barbarian,Marauder Gladiator Gloves of the Barbarian,2,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank1,Reinforced Marauder Soldier Gloves of the Brigand,1,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank1_occultist,Marauder Soldier Gloves of the Occultist,1,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank1_cleric,Marauder Soldier Gloves of the Cleric,1,Armor,Hands_DemonHunter1T2
mediumhands_marauderrank1_barbarian,Marauder Soldier Gloves of the Barbarian,1,Armor,Hands_DemonHunter1T2
mediumhands_crafteddungeon7t5,Dryad Stalker Gloves,0,Armor,m_nagaangryearthmedium_gloves
