ID,Label,Rarity,Value
foodhealthrecoveryt2,foodhealthrecoveryt2,0,10
foodhealthrecoveryt1,foodhealthrecoveryt1,0,3
1hhatchett5,1hhatchett5,0,245
1hhatchett4,1hhatchett4,0,83
1hhatchett3,1hhatchett3,0,29
1hhatchett2,1hhatchett2,0,11
1helementalgauntlet_icet5,1helementalgauntlet_icet5,0,245
1helementalgauntlet_icet4,1helementalgauntlet_icet4,0,83
1helementalgauntlet_icet3,1helementalgauntlet_icet3,0,29
1helementalgauntlet_icet2,1helementalgauntlet_icet2,0,11
mediumlegs_furt5,mediumlegs_furt5,0,245
mediumlegs_furt4,mediumlegs_furt4,0,83
mediumlegs_furt3,mediumlegs_furt3,0,29
mediumhead_furt5,mediumhead_furt5,0,245
mediumhead_furt4,mediumhead_furt4,0,83
mediumhead_furt3,mediumhead_furt3,0,29
mediumhands_furt5,mediumhands_furt5,0,245
mediumhands_furt4,mediumhands_furt4,0,83
mediumhands_furt3,mediumhands_furt3,0,29
mediumfeet_furt5,mediumfeet_furt5,0,245
mediumfeet_furt4,mediumfeet_furt4,0,83
mediumfeet_furt3,mediumfeet_furt3,0,29
mediumchest_furt5,mediumchest_furt5,0,245
mediumchest_furt4,mediumchest_furt4,0,83
mediumchest_furt3,mediumchest_furt3,0,29
2hfishingpolet5,2hfishingpolet5,0,245
2hfishingpolet4,2hfishingpolet4,0,83
2hfishingpolet3,2hfishingpolet3,0,29
2hfishingpolet2,2hfishingpolet2,0,11
earringtopazt5,earringtopazt5,1,483
earringtopazt4,earringtopazt4,1,73
earringtopazt3,earringtopazt3,1,14
earringtopazt2,earringtopazt2,1,6
earringsapphiret5,earringsapphiret5,1,483
earringsapphiret4,earringsapphiret4,1,73
earringsapphiret3,earringsapphiret3,1,14
earringsapphiret2,earringsapphiret2,1,6
earringrubyt5,earringrubyt5,1,483
earringrubyt4,earringrubyt4,1,73
earringrubyt3,earringrubyt3,1,14
earringrubyt2,earringrubyt2,1,6
earringpearlt5,earringpearlt5,1,246
earringpearlt4,earringpearlt4,1,57
earringpearlt3,earringpearlt3,1,12
earringpearlt2,earringpearlt2,1,6
earringopalt5,earringopalt5,1,483
earringopalt4,earringopalt4,1,73
earringopalt3,earringopalt3,1,14
earringopalt2,earringopalt2,1,6
earringonyxt5,earringonyxt5,1,483
earringonyxt4,earringonyxt4,1,73
earringonyxt3,earringonyxt3,1,14
earringonyxt2,earringonyxt2,1,6
earringmoonstonet5,earringmoonstonet5,1,483
earringmoonstonet4,earringmoonstonet4,1,73
earringmoonstonet3,earringmoonstonet3,1,14
earringmoonstonet2,earringmoonstonet2,1,6
earringmalachitet5,earringmalachitet5,1,483
earringmalachitet4,earringmalachitet4,1,73
earringmalachitet3,earringmalachitet3,1,14
earringmalachitet2,earringmalachitet2,1,6
earringjaspert5,earringjaspert5,1,483
earringjaspert4,earringjaspert4,1,73
earringjaspert3,earringjaspert3,1,14
earringjaspert2,earringjaspert2,1,6
earringemeraldt5,earringemeraldt5,1,483
earringemeraldt4,earringemeraldt4,1,73
earringemeraldt3,earringemeraldt3,1,14
earringemeraldt2,earringemeraldt2,1,6
earringdiamondt5,earringdiamondt5,1,483
earringdiamondt4,earringdiamondt4,1,73
earringdiamondt3,earringdiamondt3,1,14
earringdiamondt2,earringdiamondt2,1,6
earringcarneliant5,earringcarneliant5,1,483
earringcarneliant4,earringcarneliant4,1,73
earringcarneliant3,earringcarneliant3,1,14
earringcarneliant2,earringcarneliant2,1,6
earringaquamarinet5,earringaquamarinet5,1,483
earringaquamarinet4,earringaquamarinet4,1,73
earringaquamarinet3,earringaquamarinet3,1,14
earringaquamarinet2,earringaquamarinet2,1,6
earringamethystt5,earringamethystt5,1,483
earringamethystt4,earringamethystt4,1,73
earringamethystt3,earringamethystt3,1,14
earringamethystt2,earringamethystt2,1,6
earringambert5,earringambert5,1,483
earringambert4,earringambert4,1,73
earringambert3,earringambert3,1,14
earringambert2,earringambert2,1,6
coatinglostt5,coatinglostt5,0,248
coatinglostt4,coatinglostt4,0,86
coatinglostt3,coatinglostt3,0,31
coatinglostt2,coatinglostt2,0,13
coatingcorruptedt5,coatingcorruptedt5,0,248
coatingcorruptedt4,coatingcorruptedt4,0,86
coatingcorruptedt3,coatingcorruptedt3,0,31
coatingcorruptedt2,coatingcorruptedt2,0,13
coatingbeastt5,coatingbeastt5,0,248
coatingbeastt4,coatingbeastt4,0,86
coatingbeastt3,coatingbeastt3,0,31
coatingbeastt2,coatingbeastt2,0,13
coatingangryeartht5,coatingangryeartht5,0,248
coatingangryeartht4,coatingangryeartht4,0,86
coatingangryeartht3,coatingangryeartht3,0,31
coatingangryeartht2,coatingangryeartht2,0,13
coatingancientt5,coatingancientt5,0,248
coatingancientt4,coatingancientt4,0,86
coatingancientt3,coatingancientt3,0,31
coatingancientt2,coatingancientt2,0,13
lightlegs_clotht5,lightlegs_clotht5,0,245
lightlegs_clotht4,lightlegs_clotht4,0,83
lightlegs_clotht3,lightlegs_clotht3,0,29
lightlegs_clotht2,lightlegs_clotht2,0,11
lighthead_clotht5,lighthead_clotht5,0,245
lighthead_clotht4,lighthead_clotht4,0,83
lighthead_clotht3,lighthead_clotht3,0,29
lighthead_clotht2,lighthead_clotht2,0,11
lighthands_clotht5,lighthands_clotht5,0,245
lighthands_clotht4,lighthands_clotht4,0,83
lighthands_clotht3,lighthands_clotht3,0,29
lighthands_clotht2,lighthands_clotht2,0,11
lightfeet_clotht5,lightfeet_clotht5,0,245
lightfeet_clotht4,lightfeet_clotht4,0,83
lightfeet_clotht3,lightfeet_clotht3,0,29
lightfeet_clotht2,lightfeet_clotht2,0,11
lightchest_clotht5,lightchest_clotht5,0,245
lightchest_clotht4,lightchest_clotht4,0,83
lightchest_clotht3,lightchest_clotht3,0,29
lightchest_clotht2,lightchest_clotht2,0,11
2hbowt5,2hbowt5,0,245
2hbowt4,2hbowt4,0,83
2hbowt3,2hbowt3,0,29
2hbowt2,2hbowt2,0,11
bagat5,bagat5,0,974
bagat4,bagat4,0,245
bagat3,bagat3,0,56
bagat2,bagat2,0,20
amulettopazt5,amulettopazt5,1,483
amulettopazt4,amulettopazt4,1,73
amulettopazt3,amulettopazt3,1,14
amulettopazt2,amulettopazt2,1,6
amuletsapphiret5,amuletsapphiret5,1,483
amuletsapphiret4,amuletsapphiret4,1,73
amuletsapphiret3,amuletsapphiret3,1,14
amuletrubyt5,amuletrubyt5,1,483
amuletrubyt4,amuletrubyt4,1,73
amuletrubyt3,amuletrubyt3,1,14
amuletpearlt5,amuletpearlt5,1,246
amuletpearlt4,amuletpearlt4,1,57
amuletpearlt3,amuletpearlt3,1,12
amuletpearlt2,amuletpearlt2,1,6
amuletopalt5,amuletopalt5,1,483
amuletopalt4,amuletopalt4,1,73
amuletopalt3,amuletopalt3,1,14
amuletonyxt5,amuletonyxt5,1,483
amuletonyxt4,amuletonyxt4,1,73
amuletonyxt3,amuletonyxt3,1,14
amuletmoonstonet5,amuletmoonstonet5,1,483
amuletmoonstonet4,amuletmoonstonet4,1,73
amuletmoonstonet3,amuletmoonstonet3,1,14
amuletmoonstonet2,amuletmoonstonet2,1,6
amuletmalachitet5,amuletmalachitet5,1,483
amuletmalachitet4,amuletmalachitet4,1,73
amuletmalachitet3,amuletmalachitet3,1,14
amuletmalachitet2,amuletmalachitet2,1,6
amuletjaspert5,amuletjaspert5,1,483
amuletjaspert4,amuletjaspert4,1,73
amuletjaspert3,amuletjaspert3,1,14
amuletjaspert2,amuletjaspert2,1,6
amuletemeraldt5,amuletemeraldt5,1,483
amuletemeraldt4,amuletemeraldt4,1,73
amuletemeraldt3,amuletemeraldt3,1,14
amuletemeraldt2,amuletemeraldt2,1,6
amuletdiamondt5,amuletdiamondt5,1,483
amuletdiamondt4,amuletdiamondt4,1,73
amuletdiamondt3,amuletdiamondt3,1,14
amuletdiamondt2,amuletdiamondt2,1,6
amuletcarneliant5,amuletcarneliant5,1,483
amuletcarneliant4,amuletcarneliant4,1,73
amuletcarneliant3,amuletcarneliant3,1,14
amuletcarneliant2,amuletcarneliant2,1,6
amuletaquamarinet5,amuletaquamarinet5,1,483
amuletaquamarinet4,amuletaquamarinet4,1,73
amuletaquamarinet3,amuletaquamarinet3,1,14
amuletamethystt5,amuletamethystt5,1,483
amuletamethystt4,amuletamethystt4,1,73
amuletamethystt3,amuletamethystt3,1,14
amuletamethystt2,amuletamethystt2,1,6
amuletambert5,amuletambert5,1,483
amuletambert4,amuletambert4,1,73
amuletambert3,amuletambert3,1,14
amuletambert2,amuletambert2,1,6
2hgreataxet5,2hgreataxet5,0,245
2hgreataxet4,2hgreataxet4,0,83
2hgreataxet3,2hgreataxet3,0,29
2hgreataxet2,2hgreataxet2,0,11
precisiontoolst5,precisiontoolst5,0,243
precisiontoolst4,precisiontoolst4,0,81
precisiontoolst3,precisiontoolst3,0,27
precisiontoolst2,precisiontoolst2,0,9
practicedummyt5,practicedummyt5,0,243
practicedummyt4,practicedummyt4,0,81
practicedummyt3,practicedummyt3,0,27
practicedummyt2,practicedummyt2,0,9
potionfamilywardlostt5,potionfamilywardlostt5,0,248
potionfamilywardlostt4,potionfamilywardlostt4,0,86
potionfamilywardlostt3,potionfamilywardlostt3,0,31
potionfamilywardcorruptedt5,potionfamilywardcorruptedt5,0,248
potionfamilywardcorruptedt4,potionfamilywardcorruptedt4,0,86
potionfamilywardcorruptedt3,potionfamilywardcorruptedt3,0,31
potionfamilywardbeastt5,potionfamilywardbeastt5,0,248
potionfamilywardbeastt4,potionfamilywardbeastt4,0,86
potionfamilywardbeastt3,potionfamilywardbeastt3,0,31
potionfamilywardangryeartht5,potionfamilywardangryeartht5,0,248
potionfamilywardangryeartht4,potionfamilywardangryeartht4,0,86
potionfamilywardangryeartht3,potionfamilywardangryeartht3,0,31
potionfamiliywardancientt5,potionfamiliywardancientt5,0,248
potionfamiliywardancientt4,potionfamiliywardancientt4,0,86
potionfamiliywardancientt3,potionfamiliywardancientt3,0,31
partyspreadt5,partyspreadt5,0,243
partyspreadt4,partyspreadt4,0,81
partyspreadt3,partyspreadt3,0,27
partyspreadt2,partyspreadt2,0,9
oakfleshbalmt5,oakfleshbalmt5,0,39
oakfleshbalmt4,oakfleshbalmt4,0,15
oakfleshbalmt3,oakfleshbalmt3,0,9
oakfleshbalmt2,oakfleshbalmt2,0,9
nailst5,nailst5,0,243
nailst4,nailst4,0,81
nailst3,nailst3,0,27
nailst2,nailst2,0,9
mediumlegs_voidbentt5,mediumlegs_voidbentt5,4,17629
mediumlegs_syndicaterank5_occultist,mediumlegs_syndicaterank5_occultist,2,488
mediumlegs_syndicaterank5_cleric,mediumlegs_syndicaterank5_cleric,2,488
mediumlegs_syndicaterank5_barbarian,mediumlegs_syndicaterank5_barbarian,2,488
mediumlegs_syndicaterank4_occultist,mediumlegs_syndicaterank4_occultist,3,164
mediumlegs_syndicaterank4_cleric,mediumlegs_syndicaterank4_cleric,3,164
mediumlegs_syndicaterank4_barbarian,mediumlegs_syndicaterank4_barbarian,3,164
mediumlegs_syndicaterank3_occultist,mediumlegs_syndicaterank3_occultist,3,56
mediumlegs_syndicaterank3_cleric,mediumlegs_syndicaterank3_cleric,3,56
mediumlegs_syndicaterank3_barbarian,mediumlegs_syndicaterank3_barbarian,3,56
mediumlegs_syndicaterank2_occultist,mediumlegs_syndicaterank2_occultist,2,20
mediumlegs_syndicaterank2_cleric,mediumlegs_syndicaterank2_cleric,2,20
mediumlegs_syndicaterank2_barbarian,mediumlegs_syndicaterank2_barbarian,2,20
mediumlegs_syndicaterank1_occultist,mediumlegs_syndicaterank1_occultist,1,5
mediumlegs_syndicaterank1_cleric,mediumlegs_syndicaterank1_cleric,1,5
mediumlegs_syndicaterank1_barbarian,mediumlegs_syndicaterank1_barbarian,1,5
mediumlegs_syndicateplaguedoctort5_cleric,mediumlegs_syndicateplaguedoctort5_cleric,3,731
mediumlegs_syndicateplaguedoctort5_brigand,mediumlegs_syndicateplaguedoctort5_brigand,3,731
mediumlegs_syndicateplaguedoctort5_barbarian,mediumlegs_syndicateplaguedoctort5_barbarian,3,731
mediumlegs_shroudedintentpantst5a,mediumlegs_shroudedintentpantst5a,3,12
mediumlegs_marauderrank5_occultist,mediumlegs_marauderrank5_occultist,3,488
mediumlegs_marauderrank5_cleric,mediumlegs_marauderrank5_cleric,3,488
mediumlegs_marauderrank5_barbarian,mediumlegs_marauderrank5_barbarian,3,488
mediumlegs_marauderrank4_occultist,mediumlegs_marauderrank4_occultist,3,164
mediumlegs_marauderrank4_cleric,mediumlegs_marauderrank4_cleric,3,164
mediumlegs_marauderrank4_barbarian,mediumlegs_marauderrank4_barbarian,3,164
mediumlegs_marauderrank3_occultist,mediumlegs_marauderrank3_occultist,2,56
mediumlegs_marauderrank3_cleric,mediumlegs_marauderrank3_cleric,2,56
mediumlegs_marauderrank3_barbarian,mediumlegs_marauderrank3_barbarian,2,56
mediumlegs_marauderrank2_occultist,mediumlegs_marauderrank2_occultist,2,20
mediumlegs_marauderrank2_cleric,mediumlegs_marauderrank2_cleric,2,20
mediumlegs_marauderrank2_barbarian,mediumlegs_marauderrank2_barbarian,2,20
mediumlegs_marauderrank1_occultist,mediumlegs_marauderrank1_occultist,1,5
mediumlegs_marauderrank1_cleric,mediumlegs_marauderrank1_cleric,1,5
mediumlegs_marauderrank1_barbarian,mediumlegs_marauderrank1_barbarian,1,5
mediumlegs_crafteddungeon7t5,mediumlegs_crafteddungeon7t5,0,248
mediumlegs_crafteddungeon6t5,mediumlegs_crafteddungeon6t5,0,248
mediumlegs_crafteddungeon5t4,mediumlegs_crafteddungeon5t4,0,86
mediumlegs_crafteddungeon4t4,mediumlegs_crafteddungeon4t4,0,86
mediumlegs_crafteddungeon2t3,mediumlegs_crafteddungeon2t3,0,32
mediumlegs_crafteddungeon1t3,mediumlegs_crafteddungeon1t3,0,32
mediumlegs_covenantrank5_occultist,mediumlegs_covenantrank5_occultist,3,488
mediumlegs_covenantrank5_cleric,mediumlegs_covenantrank5_cleric,3,488
mediumlegs_covenantrank5_barbarian,mediumlegs_covenantrank5_barbarian,3,488
mediumlegs_covenantrank4_occultist,mediumlegs_covenantrank4_occultist,3,164
mediumlegs_covenantrank4_cleric,mediumlegs_covenantrank4_cleric,3,164
mediumlegs_covenantrank4_barbarian,mediumlegs_covenantrank4_barbarian,3,164
mediumlegs_covenantrank3_occultist,mediumlegs_covenantrank3_occultist,2,56
mediumlegs_covenantrank3_cleric,mediumlegs_covenantrank3_cleric,2,56
mediumlegs_covenantrank3_barbarian,mediumlegs_covenantrank3_barbarian,2,56
mediumlegs_covenantrank2_occultist,mediumlegs_covenantrank2_occultist,2,20
mediumlegs_covenantrank2_cleric,mediumlegs_covenantrank2_cleric,2,20
mediumlegs_covenantrank2_barbarian,mediumlegs_covenantrank2_barbarian,2,20
mediumlegs_covenantrank1_occultist,mediumlegs_covenantrank1_occultist,1,5
mediumlegs_covenantrank1_cleric,mediumlegs_covenantrank1_cleric,1,5
mediumlegs_covenantrank1_barbarian,mediumlegs_covenantrank1_barbarian,1,5
mediumlegs_beasthuntert5,mediumlegs_beasthuntert5,0,245
mediumhead_voidbentt5,mediumhead_voidbentt5,4,17629
mediumhead_syndicaterank5_occultist,mediumhead_syndicaterank5_occultist,3,488
mediumhead_syndicaterank5_cleric,mediumhead_syndicaterank5_cleric,3,488
mediumhead_syndicaterank5_barbarian,mediumhead_syndicaterank5_barbarian,3,488
mediumhead_syndicaterank4_occultist,mediumhead_syndicaterank4_occultist,3,164
mediumhead_syndicaterank4_cleric,mediumhead_syndicaterank4_cleric,3,164
mediumhead_syndicaterank4_barbarian,mediumhead_syndicaterank4_barbarian,3,164
mediumhead_syndicaterank3_occultist,mediumhead_syndicaterank3_occultist,2,56
mediumhead_syndicaterank3_cleric,mediumhead_syndicaterank3_cleric,2,56
mediumhead_syndicaterank3_barbarian,mediumhead_syndicaterank3_barbarian,2,56
mediumhead_syndicaterank2_occultist,mediumhead_syndicaterank2_occultist,2,20
mediumhead_syndicaterank2_cleric,mediumhead_syndicaterank2_cleric,2,20
mediumhead_syndicaterank2_barbarian,mediumhead_syndicaterank2_barbarian,2,20
mediumhead_syndicaterank1_occultist,mediumhead_syndicaterank1_occultist,1,5
mediumhead_syndicaterank1_cleric,mediumhead_syndicaterank1_cleric,1,5
mediumhead_syndicaterank1_barbarian,mediumhead_syndicaterank1_barbarian,1,5
mediumhead_syndicateplaguedoctort5_cleric,mediumhead_syndicateplaguedoctort5_cleric,3,731
mediumhead_syndicateplaguedoctort5_brigand,mediumhead_syndicateplaguedoctort5_brigand,3,731
mediumhead_syndicateplaguedoctort5_barbarian,mediumhead_syndicateplaguedoctort5_barbarian,3,731
mediumhead_shroudedintenthatt5,mediumhead_shroudedintenthatt5,3,4
mediumhead_marauderrank5_occultist,mediumhead_marauderrank5_occultist,3,488
mediumhead_marauderrank5_cleric,mediumhead_marauderrank5_cleric,3,488
mediumhead_marauderrank5_barbarian,mediumhead_marauderrank5_barbarian,3,488
mediumhead_marauderrank4_occultist,mediumhead_marauderrank4_occultist,3,164
mediumhead_marauderrank4_cleric,mediumhead_marauderrank4_cleric,3,164
mediumhead_marauderrank4_barbarian,mediumhead_marauderrank4_barbarian,3,164
mediumhead_marauderrank3_occultist,mediumhead_marauderrank3_occultist,2,56
mediumhead_marauderrank3_cleric,mediumhead_marauderrank3_cleric,2,56
mediumhead_marauderrank3_barbarian,mediumhead_marauderrank3_barbarian,2,56
mediumhead_marauderrank2_occultist,mediumhead_marauderrank2_occultist,2,20
mediumhead_marauderrank2_cleric,mediumhead_marauderrank2_cleric,2,20
mediumhead_marauderrank2_barbarian,mediumhead_marauderrank2_barbarian,2,20
mediumhead_marauderrank1_occultist,mediumhead_marauderrank1_occultist,1,5
mediumhead_marauderrank1_cleric,mediumhead_marauderrank1_cleric,1,5
mediumhead_marauderrank1_barbarian,mediumhead_marauderrank1_barbarian,1,5
mediumhead_crafteddungeon7t5,mediumhead_crafteddungeon7t5,0,248
mediumhead_crafteddungeon6t5,mediumhead_crafteddungeon6t5,0,248
mediumhead_crafteddungeon5t4,mediumhead_crafteddungeon5t4,0,86
mediumhead_crafteddungeon4t4,mediumhead_crafteddungeon4t4,0,86
mediumhead_crafteddungeon2t3,mediumhead_crafteddungeon2t3,0,32
mediumhead_crafteddungeon1t3,mediumhead_crafteddungeon1t3,0,32
mediumhead_covenantrank5_occultist,mediumhead_covenantrank5_occultist,3,488
mediumhead_covenantrank5_cleric,mediumhead_covenantrank5_cleric,3,488
mediumhead_covenantrank5_barbarian,mediumhead_covenantrank5_barbarian,3,488
mediumhead_covenantrank4_occultist,mediumhead_covenantrank4_occultist,3,164
mediumhead_covenantrank4_cleric,mediumhead_covenantrank4_cleric,3,164
mediumhead_covenantrank4_barbarian,mediumhead_covenantrank4_barbarian,3,164
mediumhead_covenantrank3_occultist,mediumhead_covenantrank3_occultist,2,56
mediumhead_covenantrank3_cleric,mediumhead_covenantrank3_cleric,2,56
mediumhead_covenantrank3_barbarian,mediumhead_covenantrank3_barbarian,2,56
mediumhead_covenantrank2_occultist,mediumhead_covenantrank2_occultist,2,20
mediumhead_covenantrank2_cleric,mediumhead_covenantrank2_cleric,2,20
mediumhead_covenantrank2_barbarian,mediumhead_covenantrank2_barbarian,2,20
mediumhead_covenantrank1_occultist,mediumhead_covenantrank1_occultist,1,5
mediumhead_covenantrank1_cleric,mediumhead_covenantrank1_cleric,1,5
mediumhead_covenantrank1_barbarian,mediumhead_covenantrank1_barbarian,1,5
mediumhead_beasthuntert5,mediumhead_beasthuntert5,0,245
mediumhands_voidbentt5,mediumhands_voidbentt5,4,17629
mediumhands_syndicaterank5_occultist,mediumhands_syndicaterank5_occultist,3,488
mediumhands_syndicaterank5_cleric,mediumhands_syndicaterank5_cleric,3,488
mediumhands_syndicaterank5_barbarian,mediumhands_syndicaterank5_barbarian,3,488
mediumhands_syndicaterank4_occultist,mediumhands_syndicaterank4_occultist,3,164
mediumhands_syndicaterank4_cleric,mediumhands_syndicaterank4_cleric,3,164
mediumhands_syndicaterank4_barbarian,mediumhands_syndicaterank4_barbarian,3,164
mediumhands_syndicaterank3_occultist,mediumhands_syndicaterank3_occultist,2,56
mediumhands_syndicaterank3_cleric,mediumhands_syndicaterank3_cleric,2,56
mediumhands_syndicaterank3_barbarian,mediumhands_syndicaterank3_barbarian,2,56
mediumhands_syndicaterank2_occultist,mediumhands_syndicaterank2_occultist,2,20
mediumhands_syndicaterank2_cleric,mediumhands_syndicaterank2_cleric,2,20
mediumhands_syndicaterank2_barbarian,mediumhands_syndicaterank2_barbarian,2,20
mediumhands_syndicaterank1_occultist,mediumhands_syndicaterank1_occultist,1,5
mediumhands_syndicaterank1_cleric,mediumhands_syndicaterank1_cleric,1,5
mediumhands_syndicaterank1_barbarian,mediumhands_syndicaterank1_barbarian,1,5
mediumhands_syndicateplaguedoctort5_cleric,mediumhands_syndicateplaguedoctort5_cleric,3,731
mediumhands_syndicateplaguedoctort5_brigand,mediumhands_syndicateplaguedoctort5_brigand,3,731
mediumhands_syndicateplaguedoctort5_barbarian,mediumhands_syndicateplaguedoctort5_barbarian,3,731
mediumhands_shroudedintentglovest5a,mediumhands_shroudedintentglovest5a,3,12
mediumhands_marauderrank5_occultist,mediumhands_marauderrank5_occultist,3,488
mediumhands_marauderrank5_cleric,mediumhands_marauderrank5_cleric,3,488
mediumhands_marauderrank5_barbarian,mediumhands_marauderrank5_barbarian,3,488
mediumhands_marauderrank4_occultist,mediumhands_marauderrank4_occultist,3,164
mediumhands_marauderrank4_cleric,mediumhands_marauderrank4_cleric,3,164
mediumhands_marauderrank4_barbarian,mediumhands_marauderrank4_barbarian,3,164
mediumhands_marauderrank3_occultist,mediumhands_marauderrank3_occultist,2,56
mediumhands_marauderrank3_cleric,mediumhands_marauderrank3_cleric,2,56
mediumhands_marauderrank3_barbarian,mediumhands_marauderrank3_barbarian,2,56
mediumhands_marauderrank2_occultist,mediumhands_marauderrank2_occultist,2,20
mediumhands_marauderrank2_cleric,mediumhands_marauderrank2_cleric,2,20
mediumhands_marauderrank2_barbarian,mediumhands_marauderrank2_barbarian,2,20
mediumhands_marauderrank1_occultist,mediumhands_marauderrank1_occultist,1,5
mediumhands_marauderrank1_cleric,mediumhands_marauderrank1_cleric,1,5
