Source,Target,Quantity,Tradeskill,Rarity,Station,ItemType,Category,Value
Refined Wood,2hkiteshieldcrafteddungeon6t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Refined Wood,2hkiteshieldcrafteddungeon5t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,2hkiteshieldcrafteddungeon4t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,2hkiteshieldcrafteddungeon2t3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Expedition Replicas,1
Refined Wood,2hkiteshieldcrafteddungeon1t3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Expedition Replicas,1
Refined Wood,2hgreataxecrafteddungeon7t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Refined Wood,2hgreataxecrafteddungeon6t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Refined Wood,2hgreataxecrafteddungeon5t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,2hgreataxecrafteddungeon4t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,2hgreataxecrafteddungeon2t3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Expedition Replicas,1
Refined Wood,2hgreataxecrafteddungeon1t3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Expedition Replicas,1
Refined Wood,1hthrowingaxecrafteddungeon7t5,1,Engineering,0,Forge Tier 5,Weapon,Expedition Replicas,1
Refined Wood,1hthrowingaxecrafteddungeon6t5,1,Engineering,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,1hthrowingaxecrafteddungeon5t4,1,Engineering,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,1hthrowingaxecrafteddungeon4t4,1,Engineering,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,1hthrowingaxecrafteddungeon2t3,1,Engineering,0,Forge Tier 3,Weapon,Expedition Replicas,1
Refined Wood,1hthrowingaxecrafteddungeon1t3,1,Engineering,0,Forge Tier 2,Weapon,Expedition Replicas,1
Refined Wood,1hrapiercrafteddungeon7t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Refined Wood,1hrapiercrafteddungeon6t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Refined Wood,1hrapiercrafteddungeon5t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,1hrapiercrafteddungeon4t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,1hrapiercrafteddungeon2t3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Expedition Replicas,1
Refined Wood,1hrapiercrafteddungeon1t3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Expedition Replicas,1
Refined Wood,1hlongswordcrafteddungeon7t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Refined Wood,1hlongswordcrafteddungeon6t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Refined Wood,1hlongswordcrafteddungeon5t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,1hlongswordcrafteddungeon4t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
Refined Wood,1hlongswordcrafteddungeon2t3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Expedition Replicas,1
Refined Wood,1hlongswordcrafteddungeon1t3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Expedition Replicas,1
Leathers,2hwarhammert5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Weapons,1
Leathers,2hwarhammert4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Weapons,1
Leathers,2hwarhammert3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Weapons,1
Leathers,2hwarhammert2,1,Weaponsmithing,0,Forge Tier 2,Weapon,Weapons,1
Leathers,2hcelestialstaff_lifet5,1,Arcana,0,Arcane Repository Tier 5,Weapon,Weapons,1
Leathers,2hcelestialstaff_lifet4,1,Arcana,0,Arcane Repository Tier 4,Weapon,Weapons,1
Leathers,2hcelestialstaff_lifet3,1,Arcana,0,Arcane Repository Tier 3,Weapon,Weapons,1
Leathers,2hcelestialstaff_lifet2,1,Arcana,0,Arcane Repository Tier 2,Weapon,Weapons,1
Leathers,2hspeart5,1,Engineering,0,Forge Tier 5,Weapon,Weapons,1
Leathers,2hspeart4,1,Engineering,0,Forge Tier 4,Weapon,Weapons,1
Leathers,2hspeart3,1,Engineering,0,Forge Tier 3,Weapon,Weapons,1
Leathers,2hspeart2,1,Engineering,0,Forge Tier 2,Weapon,Weapons,1
Leathers,1hskinningknifet5,1,Engineering,0,Workshop Tier 5,Weapon,Tools,1
Leathers,1hskinningknifet4,1,Engineering,0,Workshop Tier 4,Weapon,Tools,1
Leathers,1hskinningknifet3,1,Engineering,0,Workshop Tier 3,Weapon,Tools,1
Leathers,1hskinningknifet2,1,Engineering,0,Workshop Tier 2,Weapon,Tools,1
Leathers,1hsicklet5,1,Engineering,0,Workshop Tier 5,Weapon,Tools,1
Leathers,1hsicklet4,1,Engineering,0,Workshop Tier 4,Weapon,Tools,1
Leathers,1hsicklet3,1,Engineering,0,Workshop Tier 3,Weapon,Tools,1
Leathers,1hsicklet2,1,Engineering,0,Workshop Tier 2,Weapon,Tools,1
Leathers,1hshielddt5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Weapons,1
Leathers,1hshielddt4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Weapons,1
Leathers,1hshieldat5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Weapons,1
Leathers,1hshieldat4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Weapons,1
Leathers,1hshieldat3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Weapons,1
Leathers,1hshieldat2,1,Weaponsmithing,0,Forge Tier 2,Weapon,Weapons,1
Leathers,1hshieldbt5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Weapons,1
Leathers,1hshieldbt4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Weapons,1
Leathers,1hshieldbt3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Weapons,1
Leathers,lightlegs_robet5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightlegs_robet4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightlegs_robet3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lighthead_robet5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lighthead_robet4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lighthead_robet3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lighthands_robet5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lighthands_robet4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lighthands_robet3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lightfeet_robet5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightfeet_robet4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightfeet_robet3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lightchest_robet5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightchest_robet4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightchest_robet3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,1hswordbt5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Weapons,1
Leathers,1hswordbt4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Weapons,1
Leathers,1hswordbt3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Weapons,1
Leathers,1hswordbt2,1,Weaponsmithing,0,Forge Tier 2,Weapon,Weapons,1
Leathers,heavylegs_platet5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavylegs_platet4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavylegs_platet3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavylegs_platet2,1,Armoring,0,Forge Tier 2,Armor,Armor,1
Leathers,heavyhead_platet5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyhead_platet4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavyhead_platet3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavyhead_platet2,1,Armoring,0,Forge Tier 2,Armor,Armor,1
Leathers,heavyhands_platet5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyhands_platet4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavyhands_platet3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavyhands_platet2,1,Armoring,0,Forge Tier 2,Armor,Armor,1
Leathers,heavyfeet_platet5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyfeet_platet4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavyfeet_platet3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavyfeet_platet2,1,Armoring,0,Forge Tier 2,Armor,Armor,1
Leathers,heavychest_platet5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavychest_platet4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavychest_platet3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavychest_platet2,1,Armoring,0,Forge Tier 2,Armor,Armor,1
Leathers,2hmuskett5,1,Engineering,0,Workshop Tier 5,Weapon,Weapons,1
Leathers,2hmuskett4,1,Engineering,0,Workshop Tier 4,Weapon,Weapons,1
Leathers,2hmuskett3,1,Engineering,0,Workshop Tier 3,Weapon,Weapons,1
Leathers,2hmuskett2,1,Engineering,0,Workshop Tier 2,Weapon,Weapons,1
Leathers,2hpickt5,1,Engineering,0,Workshop Tier 5,Weapon,Tools,1
Leathers,2hpickt4,1,Engineering,0,Workshop Tier 4,Weapon,Tools,1
Leathers,2hpickt3,1,Engineering,0,Workshop Tier 3,Weapon,Tools,1
Leathers,2hpickt2,1,Engineering,0,Workshop Tier 2,Weapon,Tools,1
Leathers,1hswordt5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Weapons,1
Leathers,1hswordt4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Weapons,1
Leathers,1hswordt3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Weapons,1
Leathers,1hswordt2,1,Weaponsmithing,0,Forge Tier 2,Weapon,Weapons,1
Leathers,2haxet5,1,Engineering,0,Workshop Tier 5,Weapon,Tools,1
Leathers,2haxet4,1,Engineering,0,Workshop Tier 4,Weapon,Tools,1
Leathers,2haxet3,1,Engineering,0,Workshop Tier 3,Weapon,Tools,1
Leathers,2haxet2,1,Engineering,0,Workshop Tier 2,Weapon,Tools,1
Leathers,lightlegs_dresst5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightlegs_dresst4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightlegs_dresst3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lightlegs_dresst2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,lighthead_dresst5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lighthead_dresst4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lighthead_dresst3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lighthead_dresst2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,lighthands_dresst5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lighthands_dresst4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lighthands_dresst3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lighthands_dresst2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,lightfeet_dresst5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightfeet_dresst4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightfeet_dresst3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lightfeet_dresst2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,lightchest_dresst5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightchest_dresst4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightchest_dresst3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lightchest_dresst2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,heavylegs_heavyt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavylegs_heavyt4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavylegs_heavyt3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavyhead_heavyt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyhead_heavyt4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavyhead_heavyt3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavyhands_heavyt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyhands_heavyt4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavyhands_heavyt3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavyfeet_heavyt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyfeet_heavyt4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavyfeet_heavyt3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,heavychest_heavyt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavychest_heavyt4,1,Armoring,0,Forge Tier 4,Armor,Armor,1
Leathers,heavychest_heavyt3,1,Armoring,0,Forge Tier 3,Armor,Armor,1
Leathers,1hhatchett5,1,Engineering,0,Forge Tier 5,Weapon,Weapons,1
Leathers,1hhatchett4,1,Engineering,0,Forge Tier 4,Weapon,Weapons,1
Leathers,1hhatchett3,1,Engineering,0,Forge Tier 3,Weapon,Weapons,1
Leathers,1hhatchett2,1,Engineering,0,Forge Tier 2,Weapon,Weapons,1
Leathers,1helementalgauntlet_icet5,1,Arcana,0,Arcane Repository Tier 5,Weapon,Weapons,1
Leathers,1helementalgauntlet_icet4,1,Arcana,0,Arcane Repository Tier 4,Weapon,Weapons,1
Leathers,1helementalgauntlet_icet3,1,Arcana,0,Arcane Repository Tier 3,Weapon,Weapons,1
Leathers,1helementalgauntlet_icet2,1,Arcana,0,Arcane Repository Tier 2,Weapon,Weapons,1
Leathers,mediumlegs_furt5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,mediumlegs_furt4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,mediumlegs_furt3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,mediumhead_furt5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,mediumhead_furt4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,mediumhead_furt3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,mediumhands_furt5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,mediumhands_furt4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,mediumhands_furt3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,mediumfeet_furt5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,mediumfeet_furt4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,mediumfeet_furt3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,mediumchest_furt5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,mediumchest_furt4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,mediumchest_furt3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,2hfishingpolet5,1,Engineering,0,Workshop Tier 5,Weapon,Tools,1
Leathers,2hfishingpolet4,1,Engineering,0,Workshop Tier 4,Weapon,Tools,1
Leathers,2hfishingpolet3,1,Engineering,0,Workshop Tier 3,Weapon,Tools,1
Leathers,2hfishingpolet2,1,Engineering,0,Workshop Tier 2,Weapon,Tools,1
Leathers,lightlegs_clotht5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightlegs_clotht4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightlegs_clotht3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lightlegs_clotht2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,lighthead_clotht5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lighthead_clotht4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lighthead_clotht3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lighthead_clotht2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,lighthands_clotht5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lighthands_clotht4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lighthands_clotht3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lighthands_clotht2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,lightfeet_clotht5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightfeet_clotht4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightfeet_clotht3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lightfeet_clotht2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,lightchest_clotht5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightchest_clotht4,1,Armoring,0,Outfitting Station Tier 4,Armor,Armor,1
Leathers,lightchest_clotht3,1,Armoring,0,Outfitting Station Tier 3,Armor,Armor,1
Leathers,lightchest_clotht2,1,Armoring,0,Outfitting Station Tier 2,Armor,Armor,1
Leathers,2hbowt5,1,Engineering,0,Workshop Tier 5,Weapon,Weapons,1
Leathers,2hbowt4,1,Engineering,0,Workshop Tier 4,Weapon,Weapons,1
Leathers,2hbowt3,1,Engineering,0,Workshop Tier 3,Weapon,Weapons,1
Leathers,2hbowt2,1,Engineering,0,Workshop Tier 2,Weapon,Weapons,1
Leathers,2hgreataxet5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Weapons,1
Leathers,2hgreataxet4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Weapons,1
Leathers,2hgreataxet3,1,Weaponsmithing,0,Forge Tier 3,Weapon,Weapons,1
Leathers,2hgreataxet2,1,Weaponsmithing,0,Forge Tier 2,Weapon,Weapons,1
Leathers,lightlegs_shadewalkert5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightlegs_crafteddungeon7t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lightlegs_crafteddungeon6t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lightlegs_crafteddungeon5t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lightlegs_crafteddungeon4t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lightlegs_crafteddungeon2t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lightlegs_crafteddungeon1t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lighthead_shadewalkert5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lighthead_crafteddungeon7t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lighthead_crafteddungeon6t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lighthead_crafteddungeon5t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lighthead_crafteddungeon4t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lighthead_crafteddungeon2t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lighthead_crafteddungeon1t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lighthands_shadewalkert5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lighthands_crafteddungeon7t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lighthands_crafteddungeon6t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lighthands_crafteddungeon5t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lighthands_crafteddungeon4t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lighthands_crafteddungeon2t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lighthands_crafteddungeon1t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lightfeet_shadewalkert5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightfeet_crafteddungeon7t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lightfeet_crafteddungeon6t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lightfeet_crafteddungeon5t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lightfeet_crafteddungeon4t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lightfeet_crafteddungeon2t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lightfeet_crafteddungeon1t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lightchest_shadewalkert5,1,Armoring,0,Outfitting Station Tier 5,Armor,Armor,1
Leathers,lightchest_crafteddungeon7t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lightchest_crafteddungeon6t5,1,Armoring,0,Outfitting Station Tier 5,Armor,Expedition Replicas,1
Leathers,lightchest_crafteddungeon5t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lightchest_crafteddungeon4t4,1,Armoring,0,Outfitting Station Tier 4,Armor,Expedition Replicas,1
Leathers,lightchest_crafteddungeon2t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,lightchest_crafteddungeon1t3,1,Armoring,0,Outfitting Station Tier 3,Armor,Expedition Replicas,1
Leathers,heavylegs_furlinedt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavylegs_crafteddungeon7t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavylegs_crafteddungeon6t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavylegs_crafteddungeon5t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavylegs_crafteddungeon4t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavylegs_crafteddungeon2t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavylegs_crafteddungeon1t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavyhead_furlinedt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyhead_crafteddungeon7t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavyhead_crafteddungeon6t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavyhead_crafteddungeon5t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavyhead_crafteddungeon4t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavyhead_crafteddungeon2t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavyhead_crafteddungeon1t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavyhands_furlinedt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyhands_crafteddungeon7t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavyhands_crafteddungeon6t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavyhands_crafteddungeon5t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavyhands_crafteddungeon4t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavyhands_crafteddungeon2t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavyhands_crafteddungeon1t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavyfeet_furlinedt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavyfeet_crafteddungeon7t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavyfeet_crafteddungeon6t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavyfeet_crafteddungeon5t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavyfeet_crafteddungeon4t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavyfeet_crafteddungeon2t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavyfeet_crafteddungeon1t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavychest_furlinedt5,1,Armoring,0,Forge Tier 5,Armor,Armor,1
Leathers,heavychest_crafteddungeon7t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavychest_crafteddungeon6t5,1,Armoring,0,Forge Tier 5,Armor,Expedition Replicas,1
Leathers,heavychest_crafteddungeon5t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavychest_crafteddungeon4t4,1,Armoring,0,Forge Tier 4,Armor,Expedition Replicas,1
Leathers,heavychest_crafteddungeon2t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,heavychest_crafteddungeon1t3,1,Armoring,0,Forge Tier 3,Armor,Expedition Replicas,1
Leathers,2hwarhammercrafteddungeon7t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Leathers,2hwarhammercrafteddungeon6t5,1,Weaponsmithing,0,Forge Tier 5,Weapon,Expedition Replicas,1
Leathers,2hwarhammercrafteddungeon5t4,1,Weaponsmithing,0,Forge Tier 4,Weapon,Expedition Replicas,1
